May 29 2026      1:24:58 pm     Elt: 000600 Seconds.  Real Time: 000600
ID: No spectrum identifier defined
Memory Size: 1024 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,        0, 000
   9,        2, 000
  10,      277, 000
  11,      756, 000
  12,      968, 000
  13,      722, 000
  14,      381, 000
  15,      340, 000
  16,      248, 000
  17,      197, 000
  18,      175, 000
  19,      188, 000
  20,      166, 000
  21,      170, 000
  22,      199, 000
  23,      199, 000
  24,      210, 000
  25,      275, 000
  26,      355, 000
  27,      418, 000
  28,      493, 000
  29,      539, 000
  30,      636, 000
  31,      613, 000
  32,      695, 000
  33,      687, 000
  34,      672, 000
  35,      671, 000
  36,      631, 000
  37,      632, 000
  38,      576, 000
  39,      539, 000
  40,      563, 000
  41,      509, 000
  42,      465, 000
  43,      501, 000
  44,      473, 000
  45,      409, 000
  46,      460, 000
  47,      382, 000
  48,      364, 000
  49,      351, 000
  50,      348, 000
  51,      346, 000
  52,      322, 000
  53,      317, 000
  54,      307, 000
  55,      326, 000
  56,      287, 000
  57,      298, 000
  58,      261, 000
  59,      265, 000
  60,      274, 000
  61,      251, 000
  62,      259, 000
  63,      248, 000
  64,      258, 000
  65,      247, 000
  66,      226, 000
  67,      247, 000
  68,      234, 000
  69,      249, 000
  70,      237, 000
  71,      237, 000
  72,      232, 000
  73,      210, 000
  74,      217, 000
  75,      240, 000
  76,      208, 000
  77,      214, 000
  78,      214, 000
  79,      240, 000
  80,      212, 001
  81,      219, 000
  82,      231, 000
  83,      227, 000
  84,      185, 000
  85,      188, 000
  86,      193, 000
  87,      192, 000
  88,      169, 000
  89,      178, 000
  90,      193, 000
  91,      150, 000
  92,      163, 002
  93,      162, 000
  94,      157, 000
  95,      171, 000
  96,      169, 000
  97,      174, 000
  98,      154, 000
  99,      165, 000
 100,      265, 000
 101,      672, 000
 102,     1005, 000
 103,      501, 000
 104,      175, 000
 105,      134, 000
 106,      111, 000
 107,      123, 000
 108,      129, 000
 109,      121, 000
 110,      119, 000
 111,      131, 000
 112,      135, 000
 113,      109, 000
 114,      108, 000
 115,      131, 000
 116,      128, 000
 117,      218, 000
 118,      307, 000
 119,      214, 000
 120,      166, 000
 121,      140, 000
 122,      119, 000
 123,      110, 000
 124,       94, 000
 125,      100, 000
 126,       99, 000
 127,       96, 000
 128,      106, 000
 129,      107, 000
 130,      108, 000
 131,       68, 000
 132,       77, 000
 133,       95, 000
 134,      105, 000
 135,       94, 000
 136,       89, 000
 137,       88, 000
 138,       73, 000
 139,       80, 000
 140,       79, 000
 141,       86, 000
 142,       64, 000
 143,       72, 000
 144,       82, 000
 145,       73, 000
 146,       60, 000
 147,       97, 000
 148,       68, 000
 149,       71, 000
 150,       54, 000
 151,       84, 000
 152,       62, 000
 153,       82, 000
 154,       61, 000
 155,       67, 000
 156,       69, 000
 157,       53, 000
 158,       57, 000
 159,       68, 000
 160,       58, 000
 161,       56, 000
 162,       57, 000
 163,       67, 000
 164,       54, 000
 165,       49, 000
 166,       59, 000
 167,       63, 000
 168,       56, 000
 169,       62, 000
 170,       47, 000
 171,       39, 000
 172,       46, 000
 173,       42, 000
 174,       50, 000
 175,       45, 000
 176,       43, 000
 177,       48, 000
 178,       55, 000
 179,       31, 000
 180,       43, 000
 181,       40, 000
 182,       42, 000
 183,       47, 000
 184,       37, 000
 185,       39, 000
 186,       46, 000
 187,       50, 000
 188,       33, 000
 189,       37, 000
 190,       38, 000
 191,       36, 000
 192,       24, 000
 193,       30, 000
 194,       33, 000
 195,       35, 000
 196,       37, 000
 197,       36, 000
 198,       30, 000
 199,       28, 000
 200,       37, 000
 201,       27, 000
 202,       38, 000
 203,       25, 000
 204,       35, 000
 205,       25, 000
 206,       18, 000
 207,       21, 000
 208,       32, 000
 209,       68, 000
 210,      258, 000
 211,      214, 000
 212,       56, 000
 213,       13, 000
 214,        7, 000
 215,        8, 000
 216,        6, 000
 217,        3, 000
 218,        7, 000
 219,        4, 000
 220,        7, 000
 221,        7, 000
 222,        8, 000
 223,        3, 000
 224,        3, 000
 225,       10, 000
 226,       35, 000
 227,       27, 000
 228,        6, 000
 229,       12, 000
 230,       10, 000
 231,        1, 000
 232,        1, 000
 233,        0, 000
 234,        1, 000
 235,        0, 000
 236,        1, 000
 237,        0, 000
 238,        0, 000
 239,        0, 000
 240,        0, 000
 241,        0, 000
 242,        2, 000
 243,        2, 000
 244,        0, 000
 245,        0, 000
 246,        0, 000
 247,        1, 000
 248,        0, 000
 249,        0, 000
 250,        0, 000
 251,        0, 000
 252,        0, 000
 253,        0, 000
 254,        0, 000
 255,        0, 000
 256,        0, 000
 257,        0, 000
 258,        0, 000
 259,        0, 000
 260,        0, 000
 261,        0, 000
 262,        0, 000
 263,        0, 000
 264,        0, 000
 265,        0, 000
 266,        0, 000
 267,        0, 000
 268,        0, 000
 269,        1, 000
 270,        0, 000
 271,        0, 000
 272,        0, 000
 273,        0, 000
 274,        0, 000
 275,        0, 000
 276,        0, 000
 277,        0, 000
 278,        0, 000
 279,        0, 000
 280,        0, 000
 281,        0, 000
 282,        1, 000
 283,        0, 000
 284,        0, 000
 285,        0, 000
 286,        1, 000
 287,        0, 000
 288,        0, 000
 289,        0, 000
 290,        0, 000
 291,        0, 000
 292,        0, 000
 293,        0, 000
 294,        0, 000
 295,        0, 000
 296,        0, 000
 297,        0, 000
 298,        0, 000
 299,        0, 000
 300,        0, 000
 301,        0, 000
 302,        0, 000
 303,        0, 000
 304,        0, 000
 305,        0, 000
 306,        0, 000
 307,        0, 000
 308,        0, 000
 309,        0, 000
 310,        0, 000
 311,        0, 000
 312,        0, 000
 313,        0, 000
 314,        0, 000
 315,        0, 000
 316,        0, 000
 317,        0, 000
 318,        0, 000
 319,        0, 000
 320,        0, 000
 321,        0, 000
 322,        0, 000
 323,        0, 000
 324,        0, 000
 325,        0, 000
 326,        0, 000
 327,        0, 000
 328,        0, 000
 329,        0, 000
 330,        0, 000
 331,        0, 000
 332,        0, 000
 333,        0, 000
 334,        0, 000
 335,        0, 000
 336,        0, 000
 337,        0, 000
 338,        0, 000
 339,        0, 000
 340,        0, 000
 341,        0, 000
 342,        0, 000
 343,        0, 000
 344,        0, 000
 345,        0, 000
 346,        0, 000
 347,        0, 000
 348,        0, 000
 349,        0, 000
 350,        0, 000
 351,        0, 000
 352,        0, 000
 353,        0, 000
 354,        0, 000
 355,        0, 000
 356,        0, 000
 357,        0, 000
 358,        0, 000
 359,        0, 000
 360,        0, 000
 361,        0, 000
 362,        0, 000
 363,        0, 000
 364,        0, 000
 365,        0, 000
 366,        0, 000
 367,        0, 000
 368,        0, 000
 369,        0, 000
 370,        0, 000
 371,        0, 000
 372,        0, 000
 373,        0, 000
 374,        0, 000
 375,        0, 000
 376,        0, 000
 377,        0, 000
 378,        0, 000
 379,        0, 000
 380,        0, 000
 381,        0, 000
 382,        0, 000
 383,        0, 000
 384,        0, 000
 385,        0, 000
 386,        0, 000
 387,        0, 000
 388,        0, 000
 389,        0, 000
 390,        0, 000
 391,        0, 000
 392,        0, 000
 393,        0, 000
 394,        0, 000
 395,        0, 000
 396,        0, 000
 397,        0, 000
 398,        0, 000
 399,        0, 000
 400,        0, 000
 401,        0, 000
 402,        0, 000
 403,        0, 000
 404,        0, 000
 405,        0, 000
 406,        0, 000
 407,        0, 000
 408,        0, 000
 409,        0, 000
 410,        0, 000
 411,        0, 000
 412,        0, 000
 413,        0, 000
 414,        0, 000
 415,        0, 000
 416,        0, 000
 417,        0, 000
 418,        0, 000
 419,        0, 000
 420,        0, 000
 421,        0, 000
 422,        0, 000
 423,        0, 000
 424,        0, 000
 425,        0, 000
 426,        0, 000
 427,        0, 000
 428,        0, 000
 429,        0, 000
 430,        0, 000
 431,        0, 000
 432,        0, 000
 433,        0, 000
 434,        0, 000
 435,        0, 000
 436,        0, 000
 437,        0, 000
 438,        0, 000
 439,        0, 000
 440,        0, 000
 441,        0, 000
 442,        0, 000
 443,        0, 000
 444,        0, 000
 445,        0, 000
 446,        0, 000
 447,        0, 000
 448,        0, 000
 449,        0, 000
 450,        0, 000
 451,        0, 000
 452,        0, 000
 453,        0, 000
 454,        0, 000
 455,        0, 000
 456,        0, 000
 457,        0, 000
 458,        0, 000
 459,        0, 000
 460,        0, 000
 461,        0, 000
 462,        0, 000
